All Social,All Social,All Social,All Social,All Social,All Social,All Social,All Social,All Social,All Social,All Social,All Social,Facebook,Instagram,LinkedIn,LinkedIn,Google (GBP),Google (GBP),Google (GBP),Google (GBP),Google (GBP),Google (GBP),Google (GBP),Google (GBP),Google (GBP),Google (GBP),YouTube,YouTube,YouTube,TikTok,TikTok,TikTok,TikTok,TikTok,TikTok,TikTok,Community,Community,Pinterest,Pinterest
2026-08-10 08:30:00,"Multimodal: Que una IA puede trabajar con varios tipos de información a la vez: texto, imagen, audio, video o datos.

La próxima IA no solo leerá lo que dices. También entenderá lo que muestras, envías y haces.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-10.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-11 11:30:00,"Hacia 2028, 29% del valor total de IA representarán los agentes; hoy ya rondan el 17%.

Los agentes no son moda: son una nueva capa de operación.

[FUENTE: BCG]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-10.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-12 08:30:00,"Antes de construir IA, hay que construir el dato que la alimenta.

En la Biblioteca SoyIA: «The AI-First Company», de Ash Fontana. Empresas construidas desde los datos.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-10.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13 11:30:00,"El socio dejó de venir hace tres semanas. Su mensualidad vence pronto. Nadie lo notó.

La retención no es suerte: es seguimiento. SoyIA detecta al socio que se está enfriando y lo reactiva antes de que cancele.

#SoyIA #CriterioPrimero #Gimnasios #Fitness #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-10-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-10-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-10-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,gimnasio",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17 08:30:00,"Agente de IA: IA diseñada para hacer más que responder: conversa, consulta información, sigue instrucciones y ejecuta tareas dentro de un proceso.

Un agente sin proceso es un empleado nuevo sin entrenamiento. Simpático, pero peligroso.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-11.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18 11:30:00,"+50% creció el acceso de los trabajadores a la IA durante 2025.

La adopción sube más rápido que la madurez de muchas empresas.

[FUENTE: Deloitte]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-11.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-19 08:30:00,"La IA no ordena tu desorden. Lo amplifica. El orden es trabajo previo.

En la Biblioteca SoyIA: «The AI-Powered Enterprise», de Seth Earley. Conocimiento estructurado y ontología.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-11.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20 11:30:00,"La vacuna del paciente venció hace dos meses. El dueño no se acordó. La clínica tampoco avisó.

En una veterinaria, el recordatorio es cuidado y es ingreso recurrente. SoyIA avisa cada vacuna, control y desparasitación en su fecha.

#SoyIA #CriterioPrimero #Veterinaria #Mascotas #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-11-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-11-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-11-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,veterinaria",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24 08:30:00,"Automatización: Usar tecnología para que tareas repetitivas ocurran sin depender del tiempo de una persona: seguimientos, alertas, registros o respuestas.

Automatizar no es agotar humanidad. Es dejar de desperdiciarla en tareas que una máquina puede hacer mejor.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-12.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-25 11:30:00,"Solo 34% de las empresas está realmente reimaginando el negocio con IA.

Automatizar lo mismo de siempre no es transformación. Es maquillar el desorden.

[FUENTE: Deloitte]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-12.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-26 08:30:00,"Añadir IA aislada no transforma nada. La operación se rediseña alrededor del contexto.

En la Biblioteca SoyIA: «The AI-Centered Enterprise», de Ram Bala, Natarajan Balasubramanian y Amit Joshi. Organizaciones rediseñadas con IA.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-12.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-27 11:30:00,"Un cliente potencial escribió por un caso. Estabas en audiencia. Cuando viste el mensaje, ya tenía abogado.

En servicios legales, la primera respuesta pesa. SoyIA atiende la consulta inicial, agenda la cita y no deja que un caso se vaya por estar ocupado.

#SoyIA #CriterioPrimero #Abogados #ServiciosLegales #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-12-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-12-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-12-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,abogados",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-28 12:00:00,"La IA no es un lujo de empresas grandes. Es cosa de orden.

La IA no pregunta cuántos empleados tienes. Pregunta si tu proceso está claro. Una pyme ordenada le saca más provecho que una corporación caótica.

Carrusel. Deslízalo.

#SoyIA #CriterioPrimero #MitosDeIA #AutomatizacionConCriterio #IAparaPymes #PymesPanama #NegociosLATAM #AutomatizacionSinHumo #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-3.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-4.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-5.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-6.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-7.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-04-slide-8.png",,,,TRUE,FALSE,"soyia,carrusel,mito",Mitos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-31 08:30:00,"Workflow: Camino ordenado que sigue una tarea de principio a fin: pasos, responsables, condiciones y resultados esperados.

Si tu proceso vive solo en la cabeza de alguien, todavía no tienes proceso. Tienes fe.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-13.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-01 11:30:00,"Solo 1 de cada 5 empresas tiene un modelo maduro de gobernanza para agentes autónomos.

Antes de soltar agentes, hay que definir límites, contexto y responsabilidad.

[FUENTE: Deloitte]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-13.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-02 08:30:00,"Los casos de uso inspiran. El criterio decide cuáles son tuyos.

En la Biblioteca SoyIA: «Generative AI in Practice», de Bernard Marr. Casos de uso de IA generativa.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-13.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-03 11:30:00,"Cada cierre de mes persigues a los clientes por los mismos documentos. Por correo, por WhatsApp, por teléfono.

La parte cara de la contabilidad no son los números. Es el ir y venir por papeles. SoyIA recuerda, recolecta y ordena lo que cada cliente debe entregar.

#SoyIA #CriterioPrimero #Contadores #Contabilidad #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-13-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-13-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-13-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,contadores",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-07 08:30:00,"CRM: Sistema donde se ordenan contactos, oportunidades, conversaciones, seguimientos y ventas; bien usado, es la memoria comercial de la empresa.

Un CRM no sirve por tener contactos guardados. Sirve cuando evita que las oportunidades se pierdan.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-14.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-08 11:30:00,"42% de las empresas cree que su estrategia está lista para IA — pero menos en infraestructura, datos, riesgo y talento.

La estrategia suena bien hasta que toca conectarla con la operación.

[FUENTE: Deloitte]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-14.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-09 08:30:00,"Entender la herramienta es el primer paso. Saber dónde aplicarla, el que cuenta.

En la Biblioteca SoyIA: «Generative AI», de Tom Taulli. Guía de IA generativa para tu negocio.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-14.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-10 11:30:00,"El paciente pidió cita por teléfono, esperó en línea y colgó. No volvió a llamar.

Cada llamada sin contestar es un paciente que se atiende en otro lado. SoyIA agenda citas las 24 horas, por el canal que el paciente prefiera, sin dejarlo en espera.

#SoyIA #CriterioPrimero #ClinicaMedica #Salud #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-14-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-14-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-14-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,clinica-medica",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 08:30:00,"Pipeline: Vista del recorrido comercial: desde que alguien muestra interés hasta que compra, se enfría o necesita seguimiento.

El pipeline te muestra la verdad incómoda: dónde se está fugando el negocio.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-15.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15 11:30:00,"82% de los líderes ve este año como clave para repensar estrategia y operaciones; 81% integrará agentes en 12–18 meses.

El momento no es “probar IA”. Es rediseñar cómo trabaja la empresa.

[FUENTE: Microsoft Work Trend Index]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-15.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-16 08:30:00,"No necesitas programar IA. Necesitas saber qué pedirle y a quién.

En la Biblioteca SoyIA: «HBR Guide to AI Basics for Managers», de Harvard Business Review. Manual de IA para managers.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-15.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-17 11:30:00,"La póliza del cliente vence en dos semanas. Nadie lo contactó. Renovó con otro corredor.

En seguros, la renovación es la relación. SoyIA avisa cada vencimiento a tiempo y mantiene el contacto vivo entre pólizas.

#SoyIA #CriterioPrimero #Seguros #Corredores #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-15-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-15-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-15-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,seguros",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-18 12:00:00,"La IA no es objetiva. Aprendió de tus datos.

Si los datos vienen sesgados o sucios, la IA repite el sesgo con seguridad. La objetividad no viene en el modelo: viene del criterio con que lo alimentas.

Carrusel. Deslízalo.

#SoyIA #CriterioPrimero #MitosDeIA #AutomatizacionConCriterio #IAparaPymes #PymesPanama #NegociosLATAM #AutomatizacionSinHumo #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-3.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-4.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-5.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-6.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-7.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-05-slide-8.png",,,,TRUE,FALSE,"soyia,carrusel,mito",Mitos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-21 08:30:00,"Lead: Persona o empresa que mostró interés en lo que ofreces; puede venir de una campaña, una web, WhatsApp o una recomendación.

Un lead no es una venta. Es una conversación que puedes cuidar o desperdiciar.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-16.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22 11:30:00,"80% de la fuerza laboral dice no tener tiempo ni energía para su trabajo, mientras 53% de líderes exige más productividad.

El cuello de botella no es la gente. Es el sistema donde trabaja la gente.

[FUENTE: Microsoft Work Trend Index]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-16.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-23 08:30:00,"Antes de prometer IA seria, hace falta pensar con datos en serio.

En la Biblioteca SoyIA: «Data Science for Business», de Foster Provost y Tom Fawcett. Pensamiento analítico para negocio.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-16.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-24 11:30:00,"El carro salió del taller hace seis meses. Tocaba mantenimiento. Nadie le escribió al cliente.

El mantenimiento recurrente es el ingreso más predecible de un taller, si alguien lo sigue. SoyIA recuerda cada servicio en su fecha.

#SoyIA #CriterioPrimero #TallerMecanico #Automotriz #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-16-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-16-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-16-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,taller-mecanico",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-28 08:30:00,"Lead scoring: Forma de asignar prioridad a los prospectos según señales como interés, perfil, urgencia o presupuesto.

No todos los leads merecen la misma energía. El criterio también se automatiza.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-17.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-29 11:30:00,"275 interrupciones al día recibe cada empleado: una cada 2 minutos durante la jornada.

No necesitas más apps. Necesitas menos fricción.

[FUENTE: Microsoft Work Trend Index]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-17.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-30 08:30:00,"Decidir con datos no es una moda nueva. Es la base que muchos todavía se saltan.

En la Biblioteca SoyIA: «Competing on Analytics», de Thomas H. Davenport y Jeanne G. Harris. Cultura analítica y decisiones con datos.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-17.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-01 11:30:00,"El carrito quedó lleno y abandonado. Nadie volvió a escribirle a ese cliente.

La venta de e-commerce no termina en el carrito. Vive en el seguimiento. SoyIA recupera carritos abandonados y responde dudas antes de que el cliente cierre la pestaña.

#SoyIA #CriterioPrimero #Ecommerce #TiendaOnline #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-17-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-17-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-17-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,e-commerce",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-05 08:30:00,"RAG: Retrieval-Augmented Generation: técnica que permite a la IA buscar información en tus documentos o datos propios antes de responder.

RAG es una forma elegante de decirle a la IA: responde con base, no con imaginación.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-18.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-06 11:30:00,"46% de los líderes dice que su empresa ya usa agentes para automatizar flujos de trabajo completos.

La automatización ya no es “recordatorio y correo”. Es flujo completo.

[FUENTE: Microsoft Work Trend Index]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-18.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-07 08:30:00,"La tecnología sin arquitectura se desordena caro. El diseño viene primero.

En la Biblioteca SoyIA: «Designed for Digital», de Jeanne W. Ross, Cynthia M. Beath y Martin Mocker. Arquitectura empresarial para lo digital.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-18.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-08 11:30:00,"El interesado pidió información del curso. Recibió el PDF y nada más. Se inscribió en otro lado.

Mandar el folleto no es vender el curso. SoyIA responde dudas, hace seguimiento y acompaña al interesado hasta la matrícula.

#SoyIA #CriterioPrimero #Educacion #Cursos #AutomatizacionConCriterio #SeguimientoComercial #PymesPanama #NegociosLATAM #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-18-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-18-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/caso-18-slide-3.png",,,,TRUE,FALSE,"soyia,carrusel,educacion",Casos por vertical,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-09 12:00:00,"Implementar IA no es un proyecto de tecnología. Es una decisión de negocio.

La pregunta no es qué herramienta comprar. Es qué proceso quieres mejorar y por qué. Primero el criterio, después la herramienta.

Carrusel. Deslízalo.

#SoyIA #CriterioPrimero #MitosDeIA #AutomatizacionConCriterio #IAparaPymes #PymesPanama #NegociosLATAM #AutomatizacionSinHumo #IAaplicada",,"https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-1.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-2.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-3.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-4.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-5.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-6.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-7.png, https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/mito-06-slide-8.png",,,,TRUE,FALSE,"soyia,carrusel,mito",Mitos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-12 08:30:00,"Embedding: Forma de convertir texto, imágenes o datos en representaciones numéricas para que la IA compare significados, no solo palabras.

Cuando la IA entiende similitud, deja de buscar palabras y empieza a encontrar intención.

#SoyIA #CriterioPrimero #DiccionarioIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #AprenderIA #ProcesoPrimero",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/termino-19.png,,,,TRUE,FALSE,"soyia,termino,diccionario",Términos,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-13 11:30:00,"42% acude a la IA antes que a un colega por su disponibilidad 24/7; le siguen velocidad (30%) e ideas ilimitadas (28%).

La IA no reemplaza al humano. Cubre lo que el humano no debería cargar solo.

[FUENTE: Microsoft Work Trend Index]

#SoyIA #CriterioPrimero #DatosDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #TransformacionDigital #ProductividadConCriterio",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/dato-19.png,,,,TRUE,FALSE,"soyia,dato,cifra",Datos IA,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-14 08:30:00,"La transformación no es software. Es personas, procesos y criterio.

En la Biblioteca SoyIA: «The Technology Fallacy», de Gerald C. Kane y otros. Personas y transformación digital.

#SoyIA #CriterioPrimero #BibliotecaSoyIA #LecturasDeIA #IAaplicada #AutomatizacionConCriterio #PymesPanama #NegociosLATAM #LiderazgoYDatos",,https://raw.githubusercontent.com/abolivar/soyia-rrss/main/images/libro-19.png,,,,TRUE,FALSE,"soyia,biblioteca,libro",Biblioteca,,post,post,,,,,,,,,,,,,,,,,,,,,,,,,,
